Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPJ_M_R
10465,Forest,NULL,Water,NULL,Water,Grassland,Forest,Forest
10466,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
10467,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Water
10468,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Forest
10469,Forest,NULL,Water,NULL,Water,Wetland,Wetland,NULL
10470,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
10471,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
10472,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
10473,Forest,NULL,Water,NULL,Water,Wetland,Forest,Grassland
10474,Forest,NULL,Water,NULL,Water,Wetland,Forest,Wetland
10475,Forest,NULL,Water,NULL,Water,Wetland,Forest,Water
10476,Forest,NULL,Water,NULL,Water,Wetland,Forest,Forest
10477,Forest,NULL,Water,NULL,Water,Water,Grassland,Wetland
10478,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
10479,Forest,NULL,Water,NULL,Water,Water,Wetland,Grassland
10480,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
10481,Forest,NULL,Water,NULL,Water,Water,Water,Forest
10482,Forest,NULL,Water,NULL,Water,Water,Forest,Wetland
10483,Forest,NULL,Water,NULL,Water,Water,Forest,Forest
10484,Forest,NULL,Water,NULL,Water,Forest,Grassland,Forest
10485,Forest,NULL,Water,NULL,Water,Forest,Wetland,Forest
10486,Forest,NULL,Water,NULL,Water,Forest,Forest,NULL
10487,Forest,NULL,Water,Non_Water,Water,NULL,Forest,Grassland
10488,Forest,NULL,Water,Non_Water,Water,NULL,Forest,Forest
10489,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
10490,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Wetland
10491,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Forest
10492,Forest,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
10493,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
10494,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Water
10495,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Forest
10496,Forest,NULL,Water,Non_Water,Water,Wetland,Forest,Water
10497,Forest,NULL,Water,Non_Water,Water,Wetland,Forest,Forest
10498,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Forest
10499,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
10500,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Forest
10501,Forest,NULL,Water,Non_Water,Water,Water,Forest,Water
10502,Forest,NULL,Water,Non_Water,Water,Water,Forest,Forest
10503,Forest,NULL,Water,Water,Water,NULL,Grassland,Forest
10504,Forest,NULL,Water,Water,Water,NULL,Wetland,Forest
10505,Forest,NULL,Water,Water,Water,NULL,Water,Forest
10506,Forest,NULL,Water,Water,Water,Grassland,Grassland,Wetland
10507,Forest,NULL,Water,Water,Water,Grassland,Grassland,Water
10508,Forest,NULL,Water,Water,Water,Grassland,Grassland,Forest
10509,Forest,NULL,Water,Water,Water,Grassland,Wetland,NULL
10510,Forest,NULL,Water,Water,Water,Grassland,Wetland,Grassland
10511,Forest,NULL,Water,Water,Water,Grassland,Wetland,Wetland
10512,Forest,NULL,Water,Water,Water,Grassland,Wetland,Forest
10513,Forest,NULL,Water,Water,Water,Grassland,Water,Forest
10514,Forest,NULL,Water,Water,Water,Grassland,Forest,Wetland
10515,Forest,NULL,Water,Water,Water,Grassland,Forest,Water
10516,Forest,NULL,Water,Water,Water,Grassland,Forest,Forest
10517,Forest,NULL,Water,Water,Water,Wetland,Grassland,Grassland
10518,Forest,NULL,Water,Water,Water,Wetland,Grassland,Wetland
10519,Forest,NULL,Water,Water,Water,Wetland,Grassland,Water
10520,Forest,NULL,Water,Water,Water,Wetland,Grassland,Forest
10521,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
10522,Forest,NULL,Water,Water,Water,Wetland,Wetland,Forest
10523,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
10524,Forest,NULL,Water,Water,Water,Wetland,Water,Water
10525,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
10526,Forest,NULL,Water,Water,Water,Wetland,Forest,Wetland
10527,Forest,NULL,Water,Water,Water,Wetland,Forest,Water
10528,Forest,NULL,Water,Water,Water,Water,Grassland,Grassland
10529,Forest,NULL,Water,Water,Water,Water,Grassland,Wetland
10530,Forest,NULL,Water,Water,Water,Water,Grassland,Forest
10531,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
10532,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
10533,Forest,NULL,Water,Water,Water,Water,Wetland,Water
10534,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
10535,Forest,NULL,Water,Water,Water,Water,Water,Grassland
10536,Forest,NULL,Water,Water,Water,Water,Water,Wetland
10537,Forest,NULL,Water,Water,Water,Water,Water,Water
10538,Forest,NULL,Water,Water,Water,Water,Water,Forest
10539,Forest,NULL,Water,Water,Water,Water,Forest,Grassland
10540,Forest,NULL,Water,Water,Water,Water,Forest,Water
10541,Forest,NULL,Water,Water,Water,Water,Forest,Forest
10542,Forest,NULL,Water,Water,Water,Forest,Water,Wetland
10543,Forest,NULL,Water,Water,Water,Forest,Water,Forest
10544,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
10545,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10546,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
10547,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
10548,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
10549,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10550,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
10551,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
10552,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
10553,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
10554,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
10555,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
10556,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
10557,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
10558,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
10559,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10560,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10561,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
10562,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
10563,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10564,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
10565,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10566,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
10567,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
10568,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10569,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
10570,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
10571,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
10572,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
10573,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
10574,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
10575,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
10576,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
10577,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
10578,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
10579,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
10580,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
10581,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
10582,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
10583,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
10584,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
10585,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
10586,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
10587,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Water
10588,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
10589,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
10590,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
10591,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
10592,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
10593,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
10594,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
10595,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
10596,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
10597,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
10598,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
10599,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Water
10600,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
10601,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
10602,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10603,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
10604,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
10605,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
10606,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
10607,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
10608,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
10609,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
10610,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
10611,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
10612,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
10613,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
10614,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10615,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
10616,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
10617,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
10618,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
10619,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Water
10620,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
10621,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
10622,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
10623,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
10624,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
10625,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
10626,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
10627,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
10628,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
10629,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
10630,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
10631,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
10632,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,NULL
10633,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
10634,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
10635,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
10636,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,NULL
10637,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
10638,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
10639,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
10640,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
10641,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
10642,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
10643,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
10644,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,NULL
10645,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
10646,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Wetland
10647,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
10648,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
10649,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
10650,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10651,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
10652,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
10653,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
10654,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
10655,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
10656,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
10657,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
10658,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
10659,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
10660,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
10661,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
10662,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
10663,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
10664,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10665,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10666,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
10667,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
10668,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
10669,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10670,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
10671,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
10672,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
10673,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
10674,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
10675,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
10676,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10677,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
10678,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10679,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,NULL
10680,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
10681,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
10682,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10683,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
10684,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
10685,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
10686,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,NULL
10687,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
10688,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
10689,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
10690,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
10691,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
10692,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
10693,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
10694,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
10695,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10696,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
10697,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
10698,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10699,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
10700,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
10701,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
10702,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
10703,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
10704,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
10705,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
10706,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
10707,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
10708,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
10709,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
10710,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Water
10711,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
10712,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
10713,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
10714,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
10715,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Forest
10716,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
10717,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
10718,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Forest
10719,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
10720,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
10721,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
10722,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
10723,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,NULL
10724,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
10725,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
10726,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Wetland
10727,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Water
10728,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
10729,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
10730,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Wetland
10731,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Water
10732,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,NULL
10733,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
10734,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
10735,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Water
10736,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
10737,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
10738,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
10739,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
10740,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
10741,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Water
10742,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
10743,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
10744,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Water
10745,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Forest
10746,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
10747,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Water
10748,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
10749,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Grassland
10750,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Wetland
10751,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Water
10752,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Forest
10753,Forest,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Grassland
10754,Forest,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Wetland
10755,Forest,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Forest
10756,Forest,NULL,Forest,Water,Non_Wetland,Forest,Wetland,Forest
10757,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Forest
10758,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
10759,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
10760,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
10761,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
10762,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
10763,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
10764,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10765,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
10766,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
10767,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10768,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10769,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
10770,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
10771,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
10772,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10773,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
10774,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10775,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
10776,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
10777,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
10778,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
10779,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
10780,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
10781,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
10782,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
10783,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
10784,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
10785,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10786,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
10787,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
10788,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
10789,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
10790,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
10791,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
10792,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
10793,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10794,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
10795,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
10796,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10797,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
10798,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
10799,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
10800,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
10801,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
10802,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
