Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQL_M_R
321,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
322,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
323,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
324,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
325,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
326,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
327,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
328,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
329,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
330,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
331,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
332,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
333,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
334,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
335,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
336,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
337,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
338,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
339,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
340,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
341,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Wetland
342,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
343,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
344,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
345,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
346,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
347,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
348,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
349,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
350,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
351,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
352,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
353,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
354,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
355,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
356,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
357,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
358,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
359,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
360,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
361,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
362,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
363,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
364,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
365,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
366,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
367,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
368,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
369,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
370,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
371,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
372,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
373,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
374,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
375,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
376,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
377,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
378,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
379,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
380,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
381,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
382,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
383,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
384,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
385,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
386,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
387,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
388,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
389,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
390,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
391,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
392,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
393,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
394,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
395,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Built-up
396,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
397,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
398,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
399,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
400,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
401,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
402,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
403,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
404,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
405,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
406,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
407,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
408,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
409,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
410,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
411,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
412,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
413,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
414,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
415,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
416,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
417,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
418,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
419,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
420,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
421,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Bareland
422,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
423,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
424,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
425,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Cropland
426,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
427,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
428,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
429,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
430,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
431,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
432,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
433,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
434,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
435,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
436,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
437,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
438,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
439,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
440,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
441,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
442,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
443,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Bareland
444,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Built-up
445,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
446,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,NULL
447,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
448,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
449,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
450,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
451,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
452,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
453,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Wetland
454,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Bareland
455,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Built-up
456,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
457,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
458,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Bareland
459,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
460,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
461,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Cropland
462,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Bareland
463,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Built-up
464,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
465,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
466,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
467,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
468,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Cropland
469,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
470,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
471,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
472,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
473,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
474,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
475,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
476,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
477,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Cropland
478,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
479,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
480,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
481,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
482,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
483,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Cropland
484,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
485,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
486,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
487,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
488,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
489,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
490,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Cropland
491,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
492,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
493,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
494,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
495,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
496,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Wetland
497,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
498,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
499,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
500,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
501,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
502,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
503,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
504,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
505,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
506,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
507,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
508,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
509,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
510,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
511,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
512,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
513,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
514,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
515,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
516,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
517,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
518,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
519,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
520,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
521,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
522,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
523,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
524,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
525,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
526,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
527,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
528,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
529,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
530,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
531,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Cropland
532,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
533,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
534,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
535,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
536,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
537,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
538,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
539,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
540,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
541,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Cropland
542,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
543,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
544,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
545,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
546,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
547,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
548,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
549,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
550,NULL,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
551,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
552,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
553,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
554,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Built-up
555,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
556,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
557,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
558,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
559,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
560,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
561,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
562,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
563,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
564,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
565,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
566,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
567,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
568,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
569,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
570,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
571,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
572,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
573,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
574,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
575,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
576,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
577,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
578,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
579,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
580,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
581,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
582,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
583,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
584,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
585,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
586,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
587,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
588,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Wetland
589,NULL,NULL,Grassland,Water,Non_Wetland,Shrubland,NULL,Grassland
590,NULL,NULL,Grassland,Water,Non_Wetland,Shrubland,Grassland,Wetland
591,NULL,NULL,Grassland,Water,Non_Wetland,Shrubland,Wetland,Grassland
592,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
593,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
594,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Wetland
595,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
596,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Bareland
597,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
598,NULL,NULL,Grassland,Water,Non_Wetland,Water,NULL,Grassland
599,NULL,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
600,NULL,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
601,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
602,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
603,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
604,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
605,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
606,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
607,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
608,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
609,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
610,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
611,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
612,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
613,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
614,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
615,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
616,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
617,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
619,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
620,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
621,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
622,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
623,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
624,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
625,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
627,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
628,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
629,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
630,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
631,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
632,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
633,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
635,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
636,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
637,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
638,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
640,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
641,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
642,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
643,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
644,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
645,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
646,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
647,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
648,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
