Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KCU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KCU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KCU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KCU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KCU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KCU_M_R
8317,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8318,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
8319,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
8320,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8321,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
8322,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8323,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
8324,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Cropland
8325,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Built-up
8326,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
8327,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
8328,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
8329,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8330,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
8331,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
8332,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8333,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
8334,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
8335,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
8336,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8337,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
8338,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
8339,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
8340,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8341,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,NULL,Forest
8342,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
8343,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
8344,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8345,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8346,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
8347,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
8348,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
8349,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
8350,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Wetland
8351,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
8352,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
8353,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
8354,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
8355,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
8356,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
8357,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
8358,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
8359,Forest,Forest,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
8360,Forest,Forest,NULL,Water,Non_Wetland,Wetland,NULL,Forest
8361,Forest,Forest,NULL,Water,Non_Wetland,Water,NULL,Water
8362,Forest,Forest,NULL,Water,Non_Wetland,Water,NULL,Forest
8363,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
8364,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
8365,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Forest
8366,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
8367,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
8368,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8369,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8370,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
8371,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
8372,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
8373,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8374,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8375,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
8376,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8377,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
8378,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
8379,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
8380,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
8381,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
8382,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
8383,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
8384,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
8385,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
8386,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
8387,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8388,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
8389,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8390,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8391,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8392,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8393,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8394,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8395,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
8396,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8397,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
8398,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
8399,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
8400,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8401,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
8402,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
8403,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
8404,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
8405,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
8406,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
8407,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
8408,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
8409,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
8410,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8411,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
8412,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8413,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8414,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
8415,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Built-up
8416,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
8417,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
8418,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
8419,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8420,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8421,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
8422,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8423,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
8424,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
8425,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
8426,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8427,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
8428,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
8429,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8430,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
8431,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
8432,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8433,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
8434,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
8435,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
8436,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
8437,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
8438,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8439,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8440,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
8441,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
8442,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8443,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
8444,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
8445,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8446,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
8447,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
8448,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
8449,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8450,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
8451,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
8452,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
8453,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
8454,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
8455,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
8456,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
8457,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
8458,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8459,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
8460,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
8461,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8462,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
8463,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
8464,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
8465,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Water
8466,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
8467,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
8468,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
8469,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8470,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
8471,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8472,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8473,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8474,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8475,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8476,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
8477,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
8478,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
8479,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
8480,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
8481,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
8482,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8483,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
8484,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
8485,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
8486,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Cropland
8487,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
8488,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8489,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
8490,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8491,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
8492,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
8493,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
8494,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Forest
8495,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
8496,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
8497,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
8498,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
8499,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
8500,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
8501,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8502,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
8503,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
8504,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
8505,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
8506,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8507,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8508,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
8509,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
8510,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
8511,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
8512,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
8513,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
8514,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
8515,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
8516,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
8517,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Water
8518,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8519,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8520,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
8521,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
8522,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
8523,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
8524,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8525,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8526,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
8527,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
8528,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8529,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
8530,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
8531,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
8532,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
8533,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
8534,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
8535,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
8536,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
8537,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
8538,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
8539,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Water
8540,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
8541,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
8542,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
8543,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
8544,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
8545,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
8546,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
8547,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
8548,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Water
8549,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
8550,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8551,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8552,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
8553,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8554,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8555,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8556,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8557,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8558,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8559,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
8560,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8561,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
8562,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8563,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
8564,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
8565,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
8566,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
8567,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8568,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
8569,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
8570,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
8571,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
8572,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
8573,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Bareland
8574,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
8575,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
8576,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
8577,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
8578,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
8579,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
8580,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
8581,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8582,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
8583,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8584,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Built-up
8585,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
8586,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8587,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
8588,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
8589,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
8590,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
8591,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
8592,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Cropland
8593,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Built-up
8594,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
8595,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8596,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
8597,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8598,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8599,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8600,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
8601,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8602,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
8603,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
8604,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
8605,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
8606,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
8607,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8608,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
8609,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
8610,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
8611,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,Cropland
8612,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
8613,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Water
8614,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Forest
8615,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Water
8616,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Forest
8617,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
8618,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
8619,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
8620,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
8621,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
8622,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Water
8623,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8624,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
8625,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
8626,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8627,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
8628,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
8629,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
8630,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
8631,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
8632,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
8633,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Bareland
8634,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Water
8635,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
8636,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8637,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
8638,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
8639,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
8640,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Water
8641,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
