Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KHU_M_R
11250,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
11251,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
11252,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
11253,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
11254,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Bareland
11255,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
11256,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
11257,Water,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
11258,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Grassland
11259,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Water
11260,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
11261,Water,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
11262,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
11263,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
11264,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11265,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
11266,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
11267,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
11268,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
11269,Water,Water,Grassland,NULL,Non_Wetland,Cropland,NULL,Water
11270,Water,Water,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
11271,Water,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
11272,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
11273,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Water
11274,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
11275,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
11276,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
11277,Water,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
11278,Water,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
11279,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
11280,Water,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
11281,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11282,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
11283,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
11284,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
11285,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
11286,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
11287,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest,Water
11288,Water,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Forest
11289,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
11290,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
11291,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
11292,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Wetland
11293,Water,Water,Grassland,Water,Non_Wetland,NULL,Water,Water
11294,Water,Water,Grassland,Water,Non_Wetland,Cropland,Water,Water
11295,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
11296,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
11297,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11298,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11299,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
11300,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
11301,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
11302,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
11303,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11304,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11305,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
11306,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
11307,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11308,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
11309,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
11310,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
11311,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
11312,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
11313,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Water
11314,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
11315,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
11316,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
11317,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Water
11318,Water,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
11319,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
11320,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
11321,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
11322,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
11323,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
11324,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
11325,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
11326,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
11327,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
11328,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Water
11329,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11330,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11331,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11332,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
11333,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11334,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11335,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11336,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
11337,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
11338,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
11339,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
11340,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Water
11341,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
11342,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
11343,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
11344,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Cropland
11345,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Water
11346,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Forest
11347,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
11348,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
11349,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
11350,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11351,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
11352,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11353,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
11354,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
11355,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
11356,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
11357,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
11358,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
11359,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
11360,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Water
11361,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11362,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
11363,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
11364,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
11365,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
11366,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
11367,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
11368,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
11369,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11370,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
11371,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
11372,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
11373,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
11374,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11375,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
11376,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11377,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
11378,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
11379,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
11380,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
11381,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
11382,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
11383,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
11384,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
11385,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
11386,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
11387,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
11388,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
11389,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
11390,Water,Water,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
11391,Water,Water,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
11392,Water,Water,Cropland,NULL,Non_Wetland,Built-up,NULL,Water
11393,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11394,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
11395,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
11396,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
11397,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
11398,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Water,Built-up
11399,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Water,Water
11400,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
11401,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
11402,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
11403,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
11404,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
11405,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
11406,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
11407,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Bareland
11408,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
11409,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Water
11410,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Grassland
11411,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Bareland
11412,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Built-up
11413,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Water
11414,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Forest
11415,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
11416,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
11417,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
11418,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
11419,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
11420,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Bareland
11421,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
11422,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
11423,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
11424,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Water
11425,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11426,Water,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
11427,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
11428,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
11429,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
11430,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
11431,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
11432,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Water
11433,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
11434,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11435,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
11436,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
11437,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
11438,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
11439,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
11440,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11441,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
11442,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Water
11443,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
11444,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
11445,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
11446,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Bareland
11447,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Water
11448,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
11449,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
11450,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
11451,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
11452,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Built-up
11453,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
11454,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
11455,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
11456,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Water
11457,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
11458,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Water
11459,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11460,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
11461,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
11462,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Water
11463,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
11464,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Water,Grassland
11465,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Water,Water
11466,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Water,Forest
11467,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
11468,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
11469,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
11470,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
11471,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
11472,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Cropland
11473,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
11474,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
11475,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
11476,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
11477,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
11478,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
11479,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
11480,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Built-up
11481,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
11482,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
11483,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
11484,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Water
11485,Water,Water,Cropland,Non_Water,Non_Wetland,Built-up,Water,Grassland
11486,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
11487,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
11488,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
11489,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
11490,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
11491,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
11492,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Water
11493,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Built-up,Grassland
11494,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Built-up,Water
11495,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Built-up,Forest
11496,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
11497,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Cropland
11498,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
11499,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
11500,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
11501,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
11502,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
11503,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Water
11504,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
11505,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
11506,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
11507,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Water
11508,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
11509,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Water
11510,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
11511,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
11512,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
11513,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
11514,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
11515,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
11516,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
11517,Water,Water,Cropland,Water,Non_Wetland,NULL,Wetland,Water
11518,Water,Water,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
11519,Water,Water,Cropland,Water,Non_Wetland,NULL,Bareland,Water
11520,Water,Water,Cropland,Water,Non_Wetland,NULL,Built-up,Grassland
11521,Water,Water,Cropland,Water,Non_Wetland,NULL,Built-up,Water
11522,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
11523,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Cropland
11524,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Bareland
11525,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Built-up
11526,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
11527,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Forest
11528,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest,Grassland
11529,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest,Bareland
11530,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest,Water
11531,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
11532,Water,Water,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
11533,Water,Water,Cropland,Water,Non_Wetland,Cropland,NULL,Water
11534,Water,Water,Cropland,Water,Non_Wetland,Cropland,NULL,Forest
11535,Water,Water,Cropland,Water,Non_Wetland,Cropland,Wetland,Forest
11536,Water,Water,Cropland,Water,Non_Wetland,Cropland,Water,Grassland
11537,Water,Water,Cropland,Water,Non_Wetland,Cropland,Water,Water
11538,Water,Water,Cropland,Water,Non_Wetland,Cropland,Water,Forest
11539,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
11540,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Bareland
11541,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Water
11542,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Forest
11543,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
11544,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
11545,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Water
11546,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Forest
11547,Water,Water,Cropland,Water,Non_Wetland,Wetland,Forest,Water
11548,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
11549,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
11550,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
11551,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
11552,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
11553,Water,Water,Cropland,Water,Non_Wetland,Bareland,Built-up,Grassland
11554,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
11555,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Cropland
11556,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
11557,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
11558,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Forest
11559,Water,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
11560,Water,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Water
11561,Water,Water,Cropland,Water,Non_Wetland,Built-up,NULL,Built-up
11562,Water,Water,Cropland,Water,Non_Wetland,Built-up,NULL,Water
11563,Water,Water,Cropland,Water,Non_Wetland,Built-up,Built-up,Grassland
11564,Water,Water,Cropland,Water,Non_Wetland,Built-up,Built-up,Bareland
11565,Water,Water,Cropland,Water,Non_Wetland,Built-up,Built-up,Water
11566,Water,Water,Cropland,Water,Non_Wetland,Built-up,Water,Grassland
11567,Water,Water,Cropland,Water,Non_Wetland,Built-up,Water,Water
11568,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
11569,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Cropland
11570,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Bareland
11571,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
11572,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Forest
