Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LXM_M_R
9921,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
9922,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9923,Water,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
9924,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
9925,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
9926,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
9927,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
9928,Water,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Wetland
9929,Water,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
9930,Water,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
9931,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
9932,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
9933,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Water
9934,Water,Wetland,Wetland,Water,Wetland,Wetland,NULL,Wetland
9935,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
9936,Water,Wetland,Wetland,Water,Wetland,Water,NULL,Wetland
9937,Water,Wetland,Wetland,Water,Wetland,Water,NULL,Water
9938,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
9939,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
9940,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
9941,Water,Wetland,Wetland,Water,Wetland,Water,Forest,Wetland
9942,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
9943,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
9944,Water,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Wetland
9945,Water,Wetland,Water,NULL,Water,NULL,Wetland,Wetland
9946,Water,Wetland,Water,NULL,Water,NULL,Wetland,Water
9947,Water,Wetland,Water,NULL,Water,NULL,Water,Wetland
9948,Water,Wetland,Water,NULL,Water,NULL,Water,Water
9949,Water,Wetland,Water,NULL,Water,Wetland,NULL,Wetland
9950,Water,Wetland,Water,NULL,Water,Wetland,Water,Wetland
9951,Water,Wetland,Water,NULL,Water,Water,NULL,Water
9952,Water,Wetland,Water,NULL,Water,Water,Wetland,Wetland
9953,Water,Wetland,Water,NULL,Water,Water,Water,Wetland
9954,Water,Wetland,Water,NULL,Water,Water,Water,Water
9955,Water,Wetland,Water,NULL,Water,Water,Forest,Wetland
9956,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
9957,Water,Wetland,Water,Non_Water,Water,Water,Water,Wetland
9958,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
9959,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
9960,Water,Wetland,Water,Water,Water,NULL,Wetland,Wetland
9961,Water,Wetland,Water,Water,Water,NULL,Wetland,Water
9962,Water,Wetland,Water,Water,Water,NULL,Water,Wetland
9963,Water,Wetland,Water,Water,Water,NULL,Water,Water
9964,Water,Wetland,Water,Water,Water,Wetland,NULL,Wetland
9965,Water,Wetland,Water,Water,Water,Wetland,Water,Wetland
9966,Water,Wetland,Water,Water,Water,Wetland,Water,Water
9967,Water,Wetland,Water,Water,Water,Built-up,Water,Wetland
9968,Water,Wetland,Water,Water,Water,Water,NULL,Wetland
9969,Water,Wetland,Water,Water,Water,Water,NULL,Water
9970,Water,Wetland,Water,Water,Water,Water,Wetland,Wetland
9971,Water,Wetland,Water,Water,Water,Water,Wetland,Water
9972,Water,Wetland,Water,Water,Water,Water,Water,Wetland
9973,Water,Wetland,Water,Water,Water,Water,Water,Bareland
9974,Water,Wetland,Water,Water,Water,Water,Water,Water
9975,Water,Wetland,Water,Water,Water,Water,Water,Forest
9976,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
9977,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
9978,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9979,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
9980,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Wetland
9981,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
9982,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
9983,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9984,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
9985,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9986,Water,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Wetland
9987,Water,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Forest
9988,Water,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
9989,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
9990,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
9991,Water,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9992,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
9993,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9994,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
9995,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
9996,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
9997,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
9998,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
9999,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
10000,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
10001,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
10002,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
10003,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
10004,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
10005,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
10006,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
10007,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
10008,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
10009,Water,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
10010,Water,Wetland,Forest,Water,Non_Wetland,NULL,Water,Wetland
10011,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
10012,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
10013,Water,Wetland,Forest,Water,Non_Wetland,Water,NULL,Wetland
10014,Water,Wetland,Forest,Water,Non_Wetland,Water,NULL,Water
10015,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
10016,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
10017,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
10018,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
10019,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
10020,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
10021,Water,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
10022,Water,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Water
10023,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10024,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Built-up,Water
10025,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10026,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10027,Water,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10028,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
10029,Water,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10030,Water,Bareland,Cropland,Water,Non_Wetland,NULL,Bareland,Wetland
10031,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
10032,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
10033,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
10034,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Water
10035,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
10036,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,Grassland
10037,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,Wetland
10038,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,Bareland
10039,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
10040,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
10041,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
10042,Water,Bareland,Wetland,Water,NULL,Bareland,Bareland,Bareland
10043,Water,Bareland,Wetland,Water,NULL,Bareland,Bareland,Water
10044,Water,Bareland,Wetland,Water,NULL,Bareland,Built-up,Water
10045,Water,Bareland,Wetland,Water,NULL,Bareland,Water,Bareland
10046,Water,Bareland,Wetland,Water,Wetland,NULL,Built-up,Water
10047,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
10048,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
10049,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
10050,Water,Bareland,Wetland,Water,Wetland,Bareland,Built-up,Bareland
10051,Water,Bareland,Wetland,Water,Wetland,Bareland,Built-up,Water
10052,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
10053,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
10054,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
10055,Water,Bareland,Wetland,Water,Wetland,Water,Shrubland,Wetland
10056,Water,Bareland,Wetland,Water,Wetland,Water,Built-up,Water
10057,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
10058,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10059,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
10060,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Wetland
10061,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
10062,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
10063,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
10064,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
10065,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
10066,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
10067,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
10068,Water,Bareland,Built-up,Water,Non_Wetland,NULL,Bareland,Wetland
10069,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
10070,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
10071,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
10072,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Built-up,Bareland
10073,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Water
10074,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
10075,Water,Bareland,Water,Non_Water,Water,Bareland,Bareland,Bareland
10076,Water,Bareland,Water,Water,NULL,Bareland,Water,Water
10077,Water,Bareland,Water,Water,Water,Bareland,Bareland,Bareland
10078,Water,Bareland,Water,Water,Water,Bareland,Bareland,Water
10079,Water,Bareland,Water,Water,Water,Bareland,Built-up,Bareland
10080,Water,Bareland,Water,Water,Water,Bareland,Water,Bareland
10081,Water,Bareland,Water,Water,Water,Bareland,Water,Water
10082,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
10083,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
10084,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
10085,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
10086,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
10087,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
10088,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
10089,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Grassland
10090,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Forest
10091,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
10092,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
10093,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
10094,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
10095,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
10096,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
10097,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
10098,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
10099,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
10100,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
10101,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
10102,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
10103,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
10104,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
10105,Water,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
10106,Water,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Water
10107,Water,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
10108,Water,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
10109,Water,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
10110,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
10111,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
10112,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
10113,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
10114,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
10115,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
10116,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
10117,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Built-up
10118,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
10119,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
10120,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
10121,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
10122,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
10123,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
10124,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,Water
10125,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,Forest
10126,Water,Built-up,NULL,NULL,Non_Wetland,Water,NULL,Water
10127,Water,Built-up,NULL,NULL,Non_Wetland,Water,Built-up,Water
10128,Water,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,NULL
10129,Water,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
10130,Water,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
10131,Water,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
10132,Water,Built-up,NULL,Non_Water,Non_Wetland,Water,NULL,Water
10133,Water,Built-up,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
10134,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
10135,Water,Built-up,NULL,Water,Non_Wetland,NULL,Water,Grassland
10136,Water,Built-up,NULL,Water,Non_Wetland,NULL,Water,Wetland
10137,Water,Built-up,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
10138,Water,Built-up,NULL,Water,Non_Wetland,Water,Built-up,Water
10139,Water,Built-up,NULL,Water,Non_Wetland,Water,Water,Water
10140,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
10141,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
10142,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
10143,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
10144,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10145,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
10146,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
10147,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
10148,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
10149,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
10150,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
10151,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
10152,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
10153,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
10154,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10155,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
10156,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10157,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
10158,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10159,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
10160,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
10161,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10162,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
10163,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
10164,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
10165,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
10166,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
10167,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
10168,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10169,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
10170,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
10171,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
10172,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
10173,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Wetland
10174,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
10175,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
10176,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10177,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
10178,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
10179,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
10180,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Water
10181,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Forest
10182,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
10183,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
10184,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
10185,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Wetland
10186,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
10187,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Water,Water
10188,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
10189,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland,Built-up,Bareland
10190,Water,Built-up,Shrubland,Water,Non_Wetland,Water,Water,Grassland
10191,Water,Built-up,Shrubland,Water,Non_Wetland,Forest,Water,Forest
10192,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
10193,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
10194,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
10195,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10196,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
10197,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
10198,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
10199,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
10200,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Built-up
10201,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
10202,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
10203,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
10204,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
10205,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
10206,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10207,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10208,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10209,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
10210,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10211,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10212,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
10213,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
10214,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
10215,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10216,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
10217,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
10218,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
10219,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
10220,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10221,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
10222,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,NULL
10223,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
10224,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
10225,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
10226,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
10227,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
10228,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10229,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
10230,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
10231,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
10232,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10233,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
10234,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
10235,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
10236,Water,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
10237,Water,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
10238,Water,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
10239,Water,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
10240,Water,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
10241,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10242,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
10243,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10244,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
10245,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10246,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
10247,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
10248,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
10249,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
10250,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
10251,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
10252,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
10253,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
10254,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10255,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
10256,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
10257,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10258,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
