Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MMQ_M_R
6532,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
6533,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6534,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
6535,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
6536,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
6537,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
6538,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
6539,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
6540,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
6541,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
6542,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
6543,Wetland,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
6544,Wetland,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
6545,Wetland,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
6546,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
6547,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
6548,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
6549,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
6550,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
6551,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6552,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
6553,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
6554,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
6555,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
6556,Wetland,NULL,Wetland,Water,Wetland,NULL,Water,Water
6557,Wetland,NULL,Wetland,Water,Wetland,Wetland,Forest,Wetland
6558,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
6559,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
6560,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Wetland
6561,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
6562,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
6563,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Wetland
6564,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
6565,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6566,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Wetland
6567,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
6568,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
6569,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6570,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
6571,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
6572,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
6573,Wetland,NULL,Water,NULL,Water,NULL,Water,Wetland
6574,Wetland,NULL,Water,NULL,Water,Grassland,NULL,Grassland
6575,Wetland,NULL,Water,NULL,Water,Wetland,Forest,Forest
6576,Wetland,NULL,Water,NULL,Water,Bareland,NULL,Wetland
6577,Wetland,NULL,Water,NULL,Water,Water,Water,Water
6578,Wetland,NULL,Water,Non_Water,Water,Grassland,NULL,Grassland
6579,Wetland,NULL,Water,Water,Water,NULL,Grassland,Wetland
6580,Wetland,NULL,Water,Water,Water,NULL,Forest,Grassland
6581,Wetland,NULL,Water,Water,Water,Wetland,Grassland,Wetland
6582,Wetland,NULL,Water,Water,Water,Water,Forest,Wetland
6583,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6584,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
6585,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6586,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6587,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
6588,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
6589,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
6590,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6591,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
6592,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6593,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6594,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6595,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
6596,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6597,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6598,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
6599,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6600,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6601,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
6602,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6603,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6604,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
6605,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
6606,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6607,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Water
6608,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
6609,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
6610,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6611,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
6612,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6613,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6614,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
6615,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
6616,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6617,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
6618,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6619,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
6620,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6621,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
6622,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
6623,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
6624,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6625,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
6626,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6627,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6628,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
6629,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
6630,Wetland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
6631,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6632,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6633,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6634,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6635,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6636,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6637,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6638,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6639,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
6640,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
6641,Wetland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
6642,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6643,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6644,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
6645,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6646,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6647,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6648,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6649,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6650,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
6651,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6652,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6653,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6654,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
6655,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
6656,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
6657,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
6658,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
6659,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6660,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
6661,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
6662,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Forest,NULL
6663,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6664,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6665,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
6666,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
6667,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6668,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6669,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
6670,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6671,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6672,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
6673,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
6674,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
6675,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
6676,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
6677,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
6678,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
6679,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Forest,Grassland
6680,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Forest,Wetland
6681,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
6682,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,NULL,NULL
6683,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Wetland
6684,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Forest
6685,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6686,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
6687,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6688,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
6689,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Forest
6690,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
6691,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
6692,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
6693,Wetland,Wetland,Wetland,NULL,Wetland,Water,Grassland,Water
6694,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
6695,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
6696,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Forest
6697,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
6698,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Water,Water
6699,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
6700,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
6701,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
6702,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
6703,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
6704,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
6705,Wetland,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
6706,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,NULL,Wetland
6707,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Wetland
6708,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Forest,NULL
6709,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
6710,Wetland,Wetland,Built-up,NULL,Non_Wetland,Wetland,Forest,Wetland
6711,Wetland,Wetland,Water,NULL,Water,Grassland,Grassland,Wetland
6712,Wetland,Wetland,Water,NULL,Water,Wetland,Grassland,Water
6713,Wetland,Wetland,Water,NULL,Water,Water,Grassland,Grassland
6714,Wetland,Wetland,Water,Water,Water,NULL,Water,Wetland
6715,Wetland,Wetland,Water,Water,Water,NULL,Forest,Wetland
6716,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6717,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
6718,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6719,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6720,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
6721,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6722,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6723,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
6724,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6725,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6726,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6727,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6728,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6729,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
6730,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6731,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6732,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
6733,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6734,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Forest,NULL
6735,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6736,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
6737,Wetland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6738,Wetland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6739,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6740,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
6741,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Water,Built-up
6742,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
6743,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
6744,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6745,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
6746,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6747,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
6748,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
6749,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
6750,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
6751,Wetland,Water,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
6752,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
6753,Wetland,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6754,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6755,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
6756,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
6757,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6758,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
6759,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6760,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
6761,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
6762,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
6763,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
6764,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
6765,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
6766,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
6767,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6768,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6769,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6770,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
6771,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6772,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Water,Wetland
6773,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
6774,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6775,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6776,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6777,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6778,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6779,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6780,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6781,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
6782,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6783,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
6784,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
6785,Wetland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Wetland
6786,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
6787,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
6788,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
6789,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
6790,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
6791,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland,NULL,NULL
6792,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
6793,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6794,Wetland,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
6795,Wetland,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Wetland
6796,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
6797,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
6798,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
6799,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
6800,Wetland,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
6801,Wetland,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
6802,Wetland,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
6803,Wetland,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
6804,Wetland,Water,Wetland,NULL,Wetland,Grassland,NULL,Wetland
6805,Wetland,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
6806,Wetland,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
6807,Wetland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6808,Wetland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
6809,Wetland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
6810,Wetland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6811,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
6812,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,Water
6813,Wetland,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6814,Wetland,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
6815,Wetland,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
6816,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
6817,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
6818,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
6819,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
6820,Wetland,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
6821,Wetland,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
6822,Wetland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
6823,Wetland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
6824,Wetland,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
6825,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
6826,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
6827,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Water
6828,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
6829,Wetland,Water,Wetland,NULL,Wetland,Water,Built-up,Water
6830,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
6831,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
6832,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Water
6833,Wetland,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
6834,Wetland,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
6835,Wetland,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
6836,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
6837,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
6838,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
6839,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
6840,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
6841,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
6842,Wetland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
6843,Wetland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
6844,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
6845,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
6846,Wetland,Water,Wetland,Water,Wetland,Grassland,NULL,Wetland
6847,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
6848,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Water
6849,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
6850,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,Water,Built-up
6851,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
6852,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Wetland
6853,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
6854,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
6855,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
6856,Wetland,Water,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
6857,Wetland,Water,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
6858,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
6859,Wetland,Water,Water,NULL,Water,Grassland,Grassland,Wetland
6860,Wetland,Water,Water,NULL,Water,Wetland,NULL,Forest
6861,Wetland,Water,Water,NULL,Water,Wetland,Water,Wetland
6862,Wetland,Water,Water,NULL,Water,Wetland,Forest,Wetland
6863,Wetland,Water,Water,NULL,Water,Water,Grassland,Water
6864,Wetland,Water,Water,NULL,Water,Water,Wetland,Grassland
6865,Wetland,Water,Water,NULL,Water,Water,Water,Wetland
6866,Wetland,Water,Water,NULL,Water,Water,Water,Water
6867,Wetland,Water,Water,NULL,Water,Forest,Forest,Forest
6868,Wetland,Water,Water,Non_Water,Water,Water,NULL,Wetland
6869,Wetland,Water,Water,Water,Water,Grassland,Grassland,Wetland
