Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDF_M_R
9915,Water,Built-up,Wetland,Non_Water,Wetland,Wetland,Forest,Water
9916,Water,Built-up,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
9917,Water,Built-up,Wetland,Non_Water,Wetland,Bareland,Forest,Water
9918,Water,Built-up,Wetland,Non_Water,Wetland,Built-up,Built-up,Bareland
9919,Water,Built-up,Wetland,Non_Water,Wetland,Built-up,Water,Water
9920,Water,Built-up,Wetland,Non_Water,Wetland,Water,Wetland,Forest
9921,Water,Built-up,Wetland,Non_Water,Wetland,Water,Water,Water
9922,Water,Built-up,Wetland,Water,NULL,Water,Water,Water
9923,Water,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Wetland
9924,Water,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Water
9925,Water,Built-up,Wetland,Water,Wetland,Wetland,Bareland,Wetland
9926,Water,Built-up,Wetland,Water,Wetland,Wetland,Water,Water
9927,Water,Built-up,Wetland,Water,Wetland,Wetland,Water,Forest
9928,Water,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Forest
9929,Water,Built-up,Wetland,Water,Wetland,Bareland,Water,Grassland
9930,Water,Built-up,Wetland,Water,Wetland,Bareland,Water,Bareland
9931,Water,Built-up,Wetland,Water,Wetland,Bareland,Water,Water
9932,Water,Built-up,Wetland,Water,Wetland,Bareland,Water,Forest
9933,Water,Built-up,Wetland,Water,Wetland,Bareland,Forest,Forest
9934,Water,Built-up,Wetland,Water,Wetland,Built-up,Wetland,Wetland
9935,Water,Built-up,Wetland,Water,Wetland,Built-up,Wetland,Water
9936,Water,Built-up,Wetland,Water,Wetland,Built-up,Bareland,Water
9937,Water,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Water
9938,Water,Built-up,Wetland,Water,Wetland,Built-up,Water,Water
9939,Water,Built-up,Wetland,Water,Wetland,Water,Built-up,Water
9940,Water,Built-up,Wetland,Water,Wetland,Water,Water,Wetland
9941,Water,Built-up,Wetland,Water,Wetland,Water,Water,Water
9942,Water,Built-up,Wetland,Water,Wetland,Forest,Wetland,Water
9943,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
9944,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
9945,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
9946,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Water,Built-up
9947,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Water,Water
9948,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9949,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
9950,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
9951,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
9952,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Water
9953,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
9954,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
9955,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
9956,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
9957,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
9958,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
9959,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
9960,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Wetland,Water
9961,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Water
9962,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Grassland
9963,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Wetland
9964,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Water
9965,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Water
9966,Water,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9967,Water,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Water,Water
9968,Water,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
9969,Water,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
9970,Water,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
9971,Water,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
9972,Water,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Water
9973,Water,Built-up,Built-up,Non_Water,Non_Wetland,Water,Built-up,Water
9974,Water,Built-up,Built-up,Water,Non_Wetland,Wetland,Built-up,Water
9975,Water,Built-up,Built-up,Water,Non_Wetland,Wetland,Water,Water
9976,Water,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Bareland
9977,Water,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Water
9978,Water,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
9979,Water,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Built-up
9980,Water,Built-up,Built-up,Water,Non_Wetland,Built-up,Wetland,Grassland
9981,Water,Built-up,Built-up,Water,Non_Wetland,Built-up,Wetland,Bareland
9982,Water,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
9983,Water,Built-up,Built-up,Water,Non_Wetland,Built-up,Water,Water
9984,Water,Built-up,Built-up,Water,Non_Wetland,Water,Built-up,Bareland
9985,Water,Built-up,Built-up,Water,Non_Wetland,Water,Built-up,Water
9986,Water,Built-up,Built-up,Water,Non_Wetland,Water,Water,Water
9987,Water,Built-up,Water,NULL,NULL,Wetland,Water,Water
9988,Water,Built-up,Water,NULL,NULL,Built-up,Built-up,Bareland
9989,Water,Built-up,Water,NULL,NULL,Built-up,Built-up,Water
9990,Water,Built-up,Water,NULL,NULL,Water,Built-up,Water
9991,Water,Built-up,Water,NULL,NULL,Water,Water,Water
9992,Water,Built-up,Water,NULL,Water,Wetland,Wetland,Water
9993,Water,Built-up,Water,NULL,Water,Wetland,Bareland,Water
9994,Water,Built-up,Water,NULL,Water,Wetland,Water,Forest
9995,Water,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
9996,Water,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
9997,Water,Built-up,Water,NULL,Water,Water,Wetland,Water
9998,Water,Built-up,Water,NULL,Water,Water,Bareland,Water
9999,Water,Built-up,Water,NULL,Water,Water,Water,Water
10000,Water,Built-up,Water,Non_Water,NULL,Built-up,Built-up,Water
10001,Water,Built-up,Water,Non_Water,Water,Wetland,Water,Forest
10002,Water,Built-up,Water,Non_Water,Water,Water,Water,Water
10003,Water,Built-up,Water,Water,NULL,Built-up,Water,Water
10004,Water,Built-up,Water,Water,NULL,Water,Built-up,Water
10005,Water,Built-up,Water,Water,NULL,Water,Water,Water
10006,Water,Built-up,Water,Water,Water,Wetland,Wetland,Wetland
10007,Water,Built-up,Water,Water,Water,Wetland,Wetland,Water
10008,Water,Built-up,Water,Water,Water,Wetland,Wetland,Forest
10009,Water,Built-up,Water,Water,Water,Wetland,Water,Grassland
10010,Water,Built-up,Water,Water,Water,Wetland,Water,Wetland
10011,Water,Built-up,Water,Water,Water,Wetland,Water,Water
10012,Water,Built-up,Water,Water,Water,Bareland,Water,Grassland
10013,Water,Built-up,Water,Water,Water,Bareland,Water,Bareland
10014,Water,Built-up,Water,Water,Water,Bareland,Water,Built-up
10015,Water,Built-up,Water,Water,Water,Bareland,Water,Water
10016,Water,Built-up,Water,Water,Water,Bareland,Water,Forest
10017,Water,Built-up,Water,Water,Water,Bareland,Forest,Forest
10018,Water,Built-up,Water,Water,Water,Built-up,Built-up,Water
10019,Water,Built-up,Water,Water,Water,Built-up,Water,Water
10020,Water,Built-up,Water,Water,Water,Water,Wetland,Water
10021,Water,Built-up,Water,Water,Water,Water,Water,Wetland
10022,Water,Built-up,Water,Water,Water,Water,Water,Bareland
10023,Water,Built-up,Water,Water,Water,Water,Water,Water
10024,Water,Built-up,Water,Water,Water,Water,Forest,Forest
10025,Water,Built-up,Water,Water,Water,Forest,Water,Forest
10026,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
10027,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
10028,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
10029,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10030,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
10031,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Water
10032,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Forest
10033,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
10034,Water,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
10035,Water,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Water
10036,Water,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Built-up,Wetland
10037,Water,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
10038,Water,Built-up,Forest,Water,Non_Wetland,Wetland,Water,Water
10039,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
10040,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
10041,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
10042,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
10043,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
10044,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
10045,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
10046,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
10047,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
10048,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Built-up
10049,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
10050,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
10051,Water,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Bareland
10052,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
10053,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
10054,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
10055,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
10056,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
10057,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
10058,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
10059,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
10060,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
10061,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
10062,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
10063,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
10064,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
10065,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
10066,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
10067,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
10068,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
10069,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
10070,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
10071,Water,Water,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
10072,Water,Water,NULL,NULL,Non_Wetland,Built-up,Built-up,Water
10073,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
10074,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
10075,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
10076,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
10077,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
10078,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
10079,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
10080,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
10081,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
10082,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
10083,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
10084,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
10085,Water,Water,NULL,NULL,Non_Wetland,Water,Built-up,Water
10086,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
10087,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
10088,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
10089,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
10090,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
10091,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
10092,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
10093,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
10094,Water,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
10095,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
10096,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Bareland
10097,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
10098,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
10099,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
10100,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
10101,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
10102,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
10103,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
10104,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
10105,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Bareland
10106,Water,Water,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Water
10107,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
10108,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
10109,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
10110,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
10111,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
10112,Water,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
10113,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
10114,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
10115,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
10116,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
10117,Water,Water,NULL,Water,Non_Wetland,Wetland,Built-up,Water
10118,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
10119,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Built-up
10120,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
10121,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
10122,Water,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Water
10123,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
10124,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
10125,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
10126,Water,Water,NULL,Water,Non_Wetland,Built-up,Bareland,Water
10127,Water,Water,NULL,Water,Non_Wetland,Built-up,Built-up,Water
10128,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Bareland
10129,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
10130,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Wetland
10131,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Bareland
10132,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Built-up
10133,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
10134,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Grassland
10135,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Bareland
10136,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
10137,Water,Water,NULL,Water,Non_Wetland,Water,Built-up,Water
10138,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
10139,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
10140,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
10141,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
10142,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
10143,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Bareland
10144,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Water
10145,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
10146,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
10147,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
10148,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
10149,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
10150,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
10151,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
10152,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
10153,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
10154,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
10155,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
10156,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
10157,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10158,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
10159,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
10160,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
10161,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10162,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
10163,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
10164,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
10165,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
10166,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10167,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
10168,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
10169,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
10170,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10171,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
10172,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
10173,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
10174,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
10175,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
10176,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
10177,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
10178,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
10179,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
10180,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
10181,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Wetland
10182,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Water
10183,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
10184,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
10185,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
10186,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
10187,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
10188,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
10189,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
10190,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10191,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10192,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10193,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
10194,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10195,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
10196,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
10197,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
10198,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
10199,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
10200,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10201,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10202,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
10203,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
10204,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10205,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
10206,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
10207,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
10208,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
10209,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
10210,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
10211,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
10212,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
10213,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10214,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
10215,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
10216,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
10217,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
10218,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
10219,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
10220,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
10221,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
10222,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
10223,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Built-up
10224,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
10225,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
10226,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
10227,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Wetland
10228,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
10229,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
10230,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
10231,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
10232,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Wetland
10233,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Bareland
10234,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
10235,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Forest
10236,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
10237,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
10238,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
10239,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Built-up
