Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LXJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LXJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LXJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LXJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LXJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LXJ_M_R
14275,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
14276,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
14277,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
14278,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
14279,Forest,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
14280,Forest,Water,Wetland,Non_Water,Wetland,Water,Bareland,Forest
14281,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
14282,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
14283,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
14284,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
14285,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
14286,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
14287,Forest,Water,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
14288,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
14289,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
14290,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
14291,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
14292,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
14293,Forest,Water,Wetland,Water,Wetland,NULL,Bareland,Grassland
14294,Forest,Water,Wetland,Water,Wetland,NULL,Bareland,Water
14295,Forest,Water,Wetland,Water,Wetland,NULL,Bareland,Forest
14296,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
14297,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
14298,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
14299,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
14300,Forest,Water,Wetland,Water,Wetland,Grassland,Bareland,Water
14301,Forest,Water,Wetland,Water,Wetland,Grassland,Bareland,Forest
14302,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
14303,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
14304,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
14305,Forest,Water,Wetland,Water,Wetland,Wetland,Bareland,Water
14306,Forest,Water,Wetland,Water,Wetland,Wetland,Bareland,Forest
14307,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
14308,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
14309,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
14310,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
14311,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
14312,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
14313,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
14314,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
14315,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
14316,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
14317,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
14318,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
14319,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
14320,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
14321,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Water
14322,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
14323,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
14324,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
14325,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Water
14326,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Forest
14327,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
14328,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
14329,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
14330,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
14331,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
14332,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
14333,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
14334,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
14335,Forest,Water,Wetland,Water,Wetland,Forest,Bareland,Forest
14336,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
14337,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
14338,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Bareland
14339,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
14340,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
14341,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
14342,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
14343,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
14344,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
14345,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Forest
14346,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
14347,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
14348,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
14349,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
14350,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
14351,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Water
14352,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
14353,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
14354,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
14355,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Water
14356,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
14357,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
14358,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
14359,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
14360,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14361,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
14362,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
14363,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
14364,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
14365,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14366,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
14367,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14368,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
14369,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
14370,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
14371,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
14372,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
14373,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
14374,Forest,Water,Bareland,NULL,Non_Wetland,Built-up,Bareland,Forest
14375,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
14376,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
14377,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
14378,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
14379,Forest,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Water
14380,Forest,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
14381,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
14382,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
14383,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
14384,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
14385,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
14386,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
14387,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Water
14388,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
14389,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
14390,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
14391,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14392,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
14393,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
14394,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
14395,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
14396,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
14397,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
14398,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
14399,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
14400,Forest,Water,Bareland,Water,Non_Wetland,Shrubland,Bareland,Forest
14401,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
14402,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Bareland,Water
14403,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
14404,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
14405,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Forest
14406,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
14407,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
14408,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
14409,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Forest
14410,Forest,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
14411,Forest,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
14412,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
14413,Forest,Water,Bareland,Water,Non_Wetland,Water,Bareland,Water
14414,Forest,Water,Bareland,Water,Non_Wetland,Water,Bareland,Forest
14415,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
14416,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
14417,Forest,Water,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
14418,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
14419,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
14420,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
14421,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
14422,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
14423,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
14424,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
14425,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
14426,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
14427,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
14428,Forest,Water,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
14429,Forest,Water,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
14430,Forest,Water,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
14431,Forest,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
14432,Forest,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
14433,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
14434,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14435,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
14436,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Bareland,Grassland
14437,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Grassland,Forest
14438,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
14439,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
14440,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
14441,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
14442,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
14443,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
14444,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
14445,Forest,Water,Water,NULL,Water,NULL,Bareland,Grassland
14446,Forest,Water,Water,NULL,Water,NULL,Bareland,Water
14447,Forest,Water,Water,NULL,Water,NULL,Bareland,Forest
14448,Forest,Water,Water,NULL,Water,NULL,Water,Water
14449,Forest,Water,Water,NULL,Water,NULL,Water,Forest
14450,Forest,Water,Water,NULL,Water,NULL,Forest,Water
14451,Forest,Water,Water,NULL,Water,Grassland,Grassland,Grassland
14452,Forest,Water,Water,NULL,Water,Grassland,Grassland,Water
14453,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
14454,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
14455,Forest,Water,Water,NULL,Water,Grassland,Bareland,Grassland
14456,Forest,Water,Water,NULL,Water,Grassland,Bareland,Water
14457,Forest,Water,Water,NULL,Water,Grassland,Bareland,Forest
14458,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
14459,Forest,Water,Water,NULL,Water,Wetland,Grassland,Grassland
14460,Forest,Water,Water,NULL,Water,Wetland,Grassland,Water
14461,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
14462,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
14463,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
14464,Forest,Water,Water,NULL,Water,Wetland,Bareland,Water
14465,Forest,Water,Water,NULL,Water,Wetland,Bareland,Forest
14466,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
14467,Forest,Water,Water,NULL,Water,Wetland,Water,Water
14468,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
14469,Forest,Water,Water,NULL,Water,Bareland,NULL,Forest
14470,Forest,Water,Water,NULL,Water,Bareland,Grassland,Grassland
14471,Forest,Water,Water,NULL,Water,Bareland,Grassland,Wetland
14472,Forest,Water,Water,NULL,Water,Bareland,Grassland,Water
14473,Forest,Water,Water,NULL,Water,Bareland,Grassland,Forest
14474,Forest,Water,Water,NULL,Water,Bareland,Wetland,Grassland
14475,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
14476,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
14477,Forest,Water,Water,NULL,Water,Bareland,Bareland,Grassland
14478,Forest,Water,Water,NULL,Water,Bareland,Bareland,Bareland
14479,Forest,Water,Water,NULL,Water,Bareland,Bareland,Water
14480,Forest,Water,Water,NULL,Water,Bareland,Bareland,Forest
14481,Forest,Water,Water,NULL,Water,Bareland,Water,Grassland
14482,Forest,Water,Water,NULL,Water,Bareland,Water,Wetland
14483,Forest,Water,Water,NULL,Water,Bareland,Water,Water
14484,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
14485,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
14486,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
14487,Forest,Water,Water,NULL,Water,Water,NULL,Water
14488,Forest,Water,Water,NULL,Water,Water,Grassland,Grassland
14489,Forest,Water,Water,NULL,Water,Water,Grassland,Wetland
14490,Forest,Water,Water,NULL,Water,Water,Grassland,Water
14491,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
14492,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
14493,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
14494,Forest,Water,Water,NULL,Water,Water,Wetland,Water
14495,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
14496,Forest,Water,Water,NULL,Water,Water,Bareland,Grassland
14497,Forest,Water,Water,NULL,Water,Water,Bareland,Wetland
14498,Forest,Water,Water,NULL,Water,Water,Bareland,Bareland
14499,Forest,Water,Water,NULL,Water,Water,Bareland,Water
14500,Forest,Water,Water,NULL,Water,Water,Bareland,Forest
14501,Forest,Water,Water,NULL,Water,Water,Water,Grassland
14502,Forest,Water,Water,NULL,Water,Water,Water,Wetland
14503,Forest,Water,Water,NULL,Water,Water,Water,Water
14504,Forest,Water,Water,NULL,Water,Water,Water,Forest
14505,Forest,Water,Water,NULL,Water,Water,Forest,Grassland
14506,Forest,Water,Water,NULL,Water,Water,Forest,Water
14507,Forest,Water,Water,NULL,Water,Water,Forest,Forest
14508,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
14509,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
14510,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
14511,Forest,Water,Water,NULL,Water,Forest,Bareland,Forest
14512,Forest,Water,Water,NULL,Water,Forest,Water,Water
14513,Forest,Water,Water,NULL,Water,Forest,Water,Forest
14514,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
14515,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
14516,Forest,Water,Water,Non_Water,Water,NULL,Bareland,Water
14517,Forest,Water,Water,Non_Water,Water,NULL,Bareland,Forest
14518,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
14519,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
14520,Forest,Water,Water,Non_Water,Water,Grassland,Grassland,Forest
14521,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
14522,Forest,Water,Water,Non_Water,Water,Grassland,Bareland,Forest
14523,Forest,Water,Water,Non_Water,Water,Grassland,Water,Water
14524,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
14525,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Grassland
14526,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Wetland
14527,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Forest
14528,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
14529,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
14530,Forest,Water,Water,Non_Water,Water,Wetland,Bareland,Water
14531,Forest,Water,Water,Non_Water,Water,Wetland,Bareland,Forest
14532,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
14533,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
14534,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
14535,Forest,Water,Water,Non_Water,Water,Bareland,Grassland,Water
14536,Forest,Water,Water,Non_Water,Water,Bareland,Grassland,Forest
14537,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Grassland
14538,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
14539,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Grassland
14540,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Wetland
14541,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Bareland
14542,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Water
14543,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Forest
14544,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
14545,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
14546,Forest,Water,Water,Non_Water,Water,Water,Grassland,Grassland
14547,Forest,Water,Water,Non_Water,Water,Water,Grassland,Wetland
14548,Forest,Water,Water,Non_Water,Water,Water,Grassland,Water
14549,Forest,Water,Water,Non_Water,Water,Water,Grassland,Forest
14550,Forest,Water,Water,Non_Water,Water,Water,Wetland,Wetland
14551,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
14552,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
14553,Forest,Water,Water,Non_Water,Water,Water,Bareland,Water
14554,Forest,Water,Water,Non_Water,Water,Water,Bareland,Forest
14555,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
14556,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
14557,Forest,Water,Water,Non_Water,Water,Water,Water,Water
14558,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
14559,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Water
14560,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
14561,Forest,Water,Water,Non_Water,Water,Forest,Bareland,Forest
14562,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
14563,Forest,Water,Water,Water,Water,NULL,Grassland,Forest
14564,Forest,Water,Water,Water,Water,NULL,Wetland,Water
14565,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
14566,Forest,Water,Water,Water,Water,NULL,Bareland,Water
14567,Forest,Water,Water,Water,Water,NULL,Bareland,Forest
14568,Forest,Water,Water,Water,Water,NULL,Water,Water
14569,Forest,Water,Water,Water,Water,NULL,Water,Forest
14570,Forest,Water,Water,Water,Water,Grassland,Grassland,Grassland
14571,Forest,Water,Water,Water,Water,Grassland,Grassland,Forest
14572,Forest,Water,Water,Water,Water,Grassland,Bareland,Water
14573,Forest,Water,Water,Water,Water,Grassland,Bareland,Forest
14574,Forest,Water,Water,Water,Water,Grassland,Water,Water
14575,Forest,Water,Water,Water,Water,Grassland,Water,Forest
14576,Forest,Water,Water,Water,Water,Wetland,Grassland,Water
14577,Forest,Water,Water,Water,Water,Wetland,Grassland,Forest
14578,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
14579,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
14580,Forest,Water,Water,Water,Water,Wetland,Bareland,Water
14581,Forest,Water,Water,Water,Water,Wetland,Bareland,Forest
14582,Forest,Water,Water,Water,Water,Wetland,Water,Water
14583,Forest,Water,Water,Water,Water,Wetland,Water,Forest
14584,Forest,Water,Water,Water,Water,Wetland,Forest,Water
14585,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
14586,Forest,Water,Water,Water,Water,Bareland,Grassland,Grassland
14587,Forest,Water,Water,Water,Water,Bareland,Grassland,Water
14588,Forest,Water,Water,Water,Water,Bareland,Grassland,Forest
14589,Forest,Water,Water,Water,Water,Bareland,Wetland,Grassland
14590,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
14591,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
14592,Forest,Water,Water,Water,Water,Bareland,Bareland,Grassland
14593,Forest,Water,Water,Water,Water,Bareland,Bareland,Bareland
14594,Forest,Water,Water,Water,Water,Bareland,Bareland,Water
14595,Forest,Water,Water,Water,Water,Bareland,Bareland,Forest
14596,Forest,Water,Water,Water,Water,Bareland,Water,Grassland
14597,Forest,Water,Water,Water,Water,Bareland,Water,Water
14598,Forest,Water,Water,Water,Water,Bareland,Water,Forest
14599,Forest,Water,Water,Water,Water,Water,Grassland,Water
14600,Forest,Water,Water,Water,Water,Water,Grassland,Forest
14601,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
14602,Forest,Water,Water,Water,Water,Water,Wetland,Water
14603,Forest,Water,Water,Water,Water,Water,Wetland,Forest
14604,Forest,Water,Water,Water,Water,Water,Bareland,Bareland
14605,Forest,Water,Water,Water,Water,Water,Bareland,Water
14606,Forest,Water,Water,Water,Water,Water,Bareland,Forest
14607,Forest,Water,Water,Water,Water,Water,Water,Water
