Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LYJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LYJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LYJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LYJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LYJ_M_R
14796,Forest,Water,Water,Non_Water,Water,Forest,Bareland,Forest
14797,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
14798,Forest,Water,Water,Water,Water,NULL,Grassland,Forest
14799,Forest,Water,Water,Water,Water,NULL,Wetland,Water
14800,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
14801,Forest,Water,Water,Water,Water,NULL,Bareland,Water
14802,Forest,Water,Water,Water,Water,NULL,Bareland,Forest
14803,Forest,Water,Water,Water,Water,NULL,Water,Water
14804,Forest,Water,Water,Water,Water,NULL,Water,Forest
14805,Forest,Water,Water,Water,Water,NULL,Forest,Forest
14806,Forest,Water,Water,Water,Water,Grassland,Grassland,Water
14807,Forest,Water,Water,Water,Water,Grassland,Grassland,Forest
14808,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
14809,Forest,Water,Water,Water,Water,Grassland,Bareland,Forest
14810,Forest,Water,Water,Water,Water,Grassland,Water,Forest
14811,Forest,Water,Water,Water,Water,Wetland,Grassland,Forest
14812,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
14813,Forest,Water,Water,Water,Water,Wetland,Bareland,Water
14814,Forest,Water,Water,Water,Water,Wetland,Bareland,Forest
14815,Forest,Water,Water,Water,Water,Wetland,Water,Forest
14816,Forest,Water,Water,Water,Water,Bareland,Grassland,Water
14817,Forest,Water,Water,Water,Water,Bareland,Grassland,Forest
14818,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
14819,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
14820,Forest,Water,Water,Water,Water,Bareland,Bareland,Grassland
14821,Forest,Water,Water,Water,Water,Bareland,Bareland,Bareland
14822,Forest,Water,Water,Water,Water,Bareland,Bareland,Water
14823,Forest,Water,Water,Water,Water,Bareland,Bareland,Forest
14824,Forest,Water,Water,Water,Water,Bareland,Water,Grassland
14825,Forest,Water,Water,Water,Water,Bareland,Water,Water
14826,Forest,Water,Water,Water,Water,Bareland,Water,Forest
14827,Forest,Water,Water,Water,Water,Bareland,Forest,Forest
14828,Forest,Water,Water,Water,Water,Water,Grassland,Wetland
14829,Forest,Water,Water,Water,Water,Water,Grassland,Water
14830,Forest,Water,Water,Water,Water,Water,Grassland,Forest
14831,Forest,Water,Water,Water,Water,Water,Wetland,Water
14832,Forest,Water,Water,Water,Water,Water,Wetland,Forest
14833,Forest,Water,Water,Water,Water,Water,Bareland,Bareland
14834,Forest,Water,Water,Water,Water,Water,Bareland,Water
14835,Forest,Water,Water,Water,Water,Water,Bareland,Forest
14836,Forest,Water,Water,Water,Water,Water,Water,Water
14837,Forest,Water,Water,Water,Water,Water,Water,Forest
14838,Forest,Water,Water,Water,Water,Water,Forest,Water
14839,Forest,Water,Water,Water,Water,Water,Forest,Forest
14840,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
14841,Forest,Water,Water,Water,Water,Forest,Bareland,Forest
14842,Forest,Water,Water,Water,Water,Forest,Water,Forest
14843,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
14844,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
14845,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
14846,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
14847,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
14848,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
14849,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
14850,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Water
14851,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
14852,Forest,Water,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
14853,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
14854,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
14855,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
14856,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14857,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
14858,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
14859,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
14860,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
14861,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
14862,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
14863,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
14864,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
14865,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
14866,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
14867,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Water
14868,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
14869,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
14870,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Bareland
14871,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
14872,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
14873,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
14874,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
14875,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
14876,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
14877,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
14878,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
14879,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
14880,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
14881,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
14882,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
14883,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
14884,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
14885,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
14886,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
14887,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
14888,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
14889,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
14890,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
14891,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
14892,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
14893,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
14894,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
14895,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
14896,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
14897,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
14898,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
14899,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
14900,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
14901,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
14902,Forest,Water,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
14903,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
14904,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
14905,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
14906,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
14907,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
14908,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
14909,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
14910,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
14911,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
14912,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
14913,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
14914,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
14915,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
14916,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
14917,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
14918,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
14919,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
14920,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
14921,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
14922,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
14923,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
14924,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
14925,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
14926,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
14927,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
14928,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Water
14929,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
14930,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
14931,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
14932,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
14933,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
14934,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
14935,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland,Water
14936,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
14937,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
14938,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
14939,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
14940,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
14941,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Bareland,NULL
14942,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
14943,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
14944,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
14945,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
14946,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
14947,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
14948,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14949,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
14950,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
14951,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Forest
14952,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
14953,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
14954,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
14955,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
14956,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
14957,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
14958,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
14959,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Water
14960,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
14961,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
14962,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
14963,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
14964,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
14965,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
14966,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
14967,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
14968,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
14969,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland,Water
14970,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland,Forest
14971,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
14972,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
14973,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
14974,Forest,Water,Forest,Water,Non_Wetland,Grassland,NULL,Forest
14975,Forest,Water,Forest,Water,Non_Wetland,Grassland,Bareland,Water
14976,Forest,Water,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
14977,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
14978,Forest,Water,Forest,Water,Non_Wetland,Wetland,Bareland,Grassland
14979,Forest,Water,Forest,Water,Non_Wetland,Wetland,Bareland,Forest
14980,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
14981,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
14982,Forest,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
14983,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
14984,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
14985,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
14986,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
14987,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
14988,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
14989,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
14990,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
14991,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
14992,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
14993,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
14994,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
14995,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
14996,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
14997,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
14998,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
14999,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
15000,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
15001,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
15002,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
15003,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
15004,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
15005,Forest,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
15006,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
15007,Forest,Water,Forest,Water,Non_Wetland,Forest,Bareland,Water
15008,Forest,Water,Forest,Water,Non_Wetland,Forest,Bareland,Forest
15009,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
15010,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
15011,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
15012,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
15013,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
15014,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
15015,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
15016,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
15017,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
15018,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
15019,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
15020,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
15021,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
15022,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
15023,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
15024,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Wetland
15025,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Water
15026,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
15027,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
15028,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
15029,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
15030,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
15031,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
15032,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
15033,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
15034,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
15035,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15036,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
15037,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
15038,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
15039,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
15040,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Built-up
15041,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
15042,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
15043,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
15044,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Built-up
15045,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
15046,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
15047,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Built-up
15048,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
15049,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
15050,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
15051,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
15052,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
15053,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
15054,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15055,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
15056,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
15057,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
15058,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
15059,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
15060,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
15061,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
15062,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
15063,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
15064,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
15065,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
15066,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
15067,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Bareland
15068,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
15069,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
15070,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
15071,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
15072,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Water
15073,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
15074,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
15075,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
15076,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
15077,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
15078,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
15079,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
15080,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
15081,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
15082,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
15083,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
15084,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
15085,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
15086,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
15087,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
15088,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
15089,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
15090,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Bareland,Forest
15091,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
15092,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
15093,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
15094,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
15095,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
15096,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
15097,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
15098,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
15099,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
15100,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
15101,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
15102,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
15103,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
15104,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
15105,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
15106,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
15107,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
15108,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
15109,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
15110,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
15111,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
15112,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
15113,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
15114,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
15115,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
