Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KPU_M_R
21710,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
21711,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
21712,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
21713,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
21714,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Built-up
21715,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
21716,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
21717,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
21718,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
21719,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
21720,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
21721,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Cropland
21722,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
21723,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
21724,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
21725,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
21726,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Built-up
21727,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
21728,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
21729,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
21730,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Built-up,Grassland
21731,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
21732,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
21733,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
21734,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
21735,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Cropland
21736,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
21737,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Bareland
21738,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Built-up
21739,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
21740,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
21741,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
21742,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
21743,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
21744,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
21745,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
21746,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
21747,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
21748,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
21749,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
21750,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
21751,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
21752,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
21753,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
21754,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
21755,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
21756,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
21757,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
21758,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
21759,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
21760,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
21761,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
21762,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
21763,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
21764,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
21765,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
21766,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
21767,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
21768,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
21769,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
21770,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
21771,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
21772,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
21773,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
21774,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
21775,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
21776,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Water
21777,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
21778,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
21779,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
21780,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
21781,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
21782,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,Built-up
21783,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
21784,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
21785,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
21786,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
21787,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
21788,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
21789,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
21790,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
21791,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
21792,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Water
21793,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
21794,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
21795,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Built-up
21796,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
21797,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Grassland
21798,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
21799,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Water
21800,Forest,Forest,NULL,NULL,Non_Wetland,Water,Built-up,Forest
21801,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
21802,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Bareland
21803,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
21804,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
21805,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,NULL
21806,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Bareland
21807,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
21808,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
21809,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
21810,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
21811,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
21812,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Bareland
21813,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Built-up
21814,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Water
21815,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
21816,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
21817,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
21818,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Built-up
21819,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
21820,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
21821,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
21822,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Built-up
21823,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
21824,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
21825,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
21826,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
21827,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
21828,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
21829,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Bareland
21830,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Built-up
21831,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Water
21832,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
21833,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,NULL
21834,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
21835,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Built-up
21836,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
21837,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Grassland
21838,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
21839,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
21840,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
21841,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
21842,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
21843,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
21844,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
21845,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
21846,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
21847,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
21848,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
21849,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
21850,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
21851,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
21852,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
21853,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
21854,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
21855,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Built-up
21856,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
21857,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
21858,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
21859,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
21860,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Cropland
21861,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
21862,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
21863,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
21864,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
21865,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
21866,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Bareland
21867,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
21868,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
21869,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
21870,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
21871,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
21872,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
21873,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
21874,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
21875,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
21876,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
21877,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
21878,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,Forest,Forest
21879,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
21880,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
21881,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
21882,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
21883,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Forest
21884,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
21885,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
21886,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,NULL
21887,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
21888,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
21889,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,NULL,Forest
21890,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
21891,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
21892,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
21893,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
21894,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
21895,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
21896,Forest,Forest,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Forest
21897,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
21898,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Water
21899,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
21900,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
21901,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
21902,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Built-up
21903,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
21904,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
21905,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
21906,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Grassland
21907,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
21908,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Built-up,Forest
21909,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
21910,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
21911,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
21912,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
21913,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
21914,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
21915,Forest,Forest,NULL,Water,Non_Wetland,NULL,Bareland,Forest
21916,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Grassland
21917,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
21918,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
21919,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Forest
21920,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
21921,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
21922,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
21923,Forest,Forest,NULL,Water,Non_Wetland,Bareland,NULL,Forest
21924,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
21925,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
21926,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Water
21927,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
21928,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Water
21929,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Forest
21930,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Forest
21931,Forest,Forest,NULL,Water,Non_Wetland,Water,NULL,Forest
21932,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
21933,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Grassland
21934,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
21935,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Forest
21936,Forest,Forest,NULL,Water,Non_Wetland,Forest,Grassland,Forest
21937,Forest,Forest,NULL,Water,Non_Wetland,Forest,Bareland,Bareland
21938,Forest,Forest,NULL,Water,Non_Wetland,Forest,Bareland,Forest
21939,Forest,Forest,NULL,Water,Non_Wetland,Forest,Built-up,Built-up
21940,Forest,Forest,NULL,Water,Non_Wetland,Forest,Built-up,Forest
21941,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Water
21942,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
21943,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
21944,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
21945,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
21946,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
21947,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
21948,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
21949,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
21950,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
21951,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
21952,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
21953,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
21954,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
21955,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
21956,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
21957,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
21958,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
21959,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
21960,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
21961,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
21962,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
21963,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
21964,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
21965,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Built-up
21966,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
21967,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
21968,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
21969,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
21970,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
21971,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
21972,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
21973,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
21974,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
21975,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
21976,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Water
21977,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
21978,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
21979,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
21980,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
21981,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
21982,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
21983,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
21984,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
21985,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
21986,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
21987,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
21988,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
21989,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
21990,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
21991,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
21992,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
21993,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
21994,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21995,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21996,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
21997,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
21998,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21999,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
22000,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
22001,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
22002,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
22003,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
22004,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
22005,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
22006,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
22007,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
22008,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
22009,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
22010,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
22011,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
22012,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
22013,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
22014,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
22015,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
22016,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
22017,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
22018,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
22019,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
22020,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
22021,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
22022,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
22023,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
22024,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
22025,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
22026,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
22027,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
22028,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
22029,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
22030,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
22031,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
22032,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
